id,support_democrat,cong_district_region,occupation_code,gender_female,age,party,census_urbanpcnt,census_suburbanpcnt,census_ruralpcnt,census_collegepcnt,census_unemprate,census_medianincome,density_sq_km,on_email_list,avg_dem_performance,pet_owner,golf,hunting,random,likes_cheese,protestant,catholic,jewish,afam,latino,id_d,id_r,score_demo,party_dem,model_v2_score
140,1.0,3,3,0,54.0,1,0.68516284,0.0,0.31483716,0.19401947,0.03808244,70129.0,183.87068,0,52.1,0,1,1,3,0,0,1,0,0,1,0,0,0.38649908,1,0.8482965601412061
141,1.0,3,2,1,59.0,5,0.51328725,0.0,0.48671278,0.27171108,0.02478699,80763.0,4.4076585999999995,0,39.2,0,1,1,1,0,1,0,0,0,0,0,0,0.38976204,0,0.19054350872534256
142,0.0,2,2,1,35.0,2,0.87824243,0.0,0.12175754,0.12453299999999999,0.02298288,65083.0,254.5546,0,41.4,0,0,0,9,0,1,0,0,0,0,0,0,0.52461505,0,0.2606772402978956
143,0.0,3,2,0,28.0,1,0.84848487,0.0,0.15151516,0.15277120000000002,0.04597396,55191.0,240.34489,0,52.4,0,0,0,4,0,0,0,0,0,0,0,0,0.47227526,1,0.895033786548278
144,1.0,3,1,0,60.0,2,1.0,0.0,0.0,0.02604651,0.16047904,23185.0,5472.9331,0,73.9,0,1,1,6,0,0,0,0,0,0,0,0,0.59378654,0,0.23345941034757048
145,0.0,2,2,1,55.0,2,0.16709845,0.0,0.83290154,0.07322326,0.04985479,50625.0,2.4796009,0,50.0,0,0,1,4,0,0,0,0,0,0,0,0,0.41715199,0,0.23737336801939332
146,0.0,3,9,0,69.0,2,1.0,0.0,0.0,0.15684713,0.04162331,51810.0,3653.4395,0,50.5,1,0,1,10,0,0,1,0,0,0,0,0,0.50183481,0,0.18011254667978108
147,1.0,3,9,0,40.0,2,1.0,0.0,0.0,0.11630559,0.03004292,57813.0,401.13202,0,51.3,0,0,0,7,0,0,0,0,0,0,0,0,0.49448493,0,0.22801444856031952
148,0.0,3,3,0,85.0,2,0.68516284,0.0,0.31483716,0.19401947,0.03808244,70129.0,183.87068,0,45.1,0,0,0,8,0,0,0,0,0,0,0,0,0.37809321,0,0.13639920887758641
149,,2,0,0,41.0,2,0.88020831,0.0,0.11979166,0.01300578,0.13017751,38056.0,97.464828,0,51.7,1,0,0,2,0,0,1,0,0,1,0,0,0.53220797,0,
150,,3,2,1,66.0,2,1.0,0.0,0.0,0.12981744,0.03095975,59235.0,1080.9845,0,40.7,1,0,1,4,0,0,0,0,0,0,0,1,0.55780155,0,
151,1.0,3,4,1,73.0,1,1.0,0.0,0.0,0.15411931,0.10402685,40769.0,1543.619,0,52.6,0,0,0,9,0,0,0,0,0,0,0,0,0.60729253,1,0.8695852595717146
152,1.0,3,3,0,42.0,1,0.68516284,0.0,0.31483716,0.19401947,0.03808244,70129.0,183.87068,1,50.9,0,0,0,1,0,0,0,0,0,0,0,0,0.38977152,1,0.8656381337562967
153,0.0,2,6,1,42.0,2,0.18381916,0.0,0.81618082,0.19439252,0.02682403,81581.0,60.473431000000005,0,45.3,0,0,1,2,0,1,0,0,0,0,0,0,0.33250877,0,0.22232921083306026
154,1.0,1,2,0,41.0,1,1.0,0.0,0.0,0.23501997,0.05130513,72908.0,1144.8127,1,49.8,0,0,1,6,0,0,0,0,0,0,0,0,0.44344905,1,0.8645172884543577
155,0.0,3,5,1,55.0,2,1.0,0.0,0.0,0.19604863,0.02816901,60135.0,2575.123,0,60.9,0,0,0,8,0,1,0,0,0,0,0,0,0.55501252,0,0.22436891155460914
156,,2,2,0,67.0,2,0.8170163,0.0,0.18298368,0.28099173,0.03583502,74384.0,225.86587999999998,0,40.8,1,0,1,8,0,0,0,0,0,0,0,0,0.39284799,0,
157,0.0,2,8,1,82.0,2,0.04113754,0.5907709,0.36809158,0.07331137,0.05084164,44583.0,72.783394,0,44.0,1,0,1,6,0,0,0,0,0,0,0,0,0.40167803,0,0.1916603385280482
158,,3,4,0,68.0,2,1.0,0.0,0.0,0.09617548,0.06113537,48171.0,1231.3881,0,47.4,0,1,0,2,0,0,0,0,0,0,0,0,0.51579887,0,
159,1.0,3,3,1,46.0,1,1.0,0.0,0.0,0.10295231,0.04748062,39028.0,2189.9954,1,56.7,0,0,0,7,0,1,0,0,0,0,0,0,0.62245959,1,0.9028560179439662
160,0.0,2,8,1,37.0,2,0.04113754,0.5907709,0.36809158,0.07331137,0.05084164,44583.0,72.783394,0,42.2,1,0,1,1,0,1,0,0,0,0,0,0,0.41415745,0,0.2873776946327896
161,1.0,1,4,0,66.0,1,1.0,0.0,0.0,0.08660714,0.09430256,52500.0,3839.6995,0,59.7,0,0,0,8,0,0,0,0,0,0,0,0,0.50370431,1,0.8475435367439564
162,,3,2,0,52.0,2,1.0,0.0,0.0,0.12674418,0.03931848,51938.0,2330.9092,0,62.1,0,0,0,3,0,0,1,0,0,1,0,0,0.50787175,0,
163,1.0,3,9,1,55.0,5,1.0,0.0,0.0,0.10122502,0.05165767,58641.0,1320.239,0,54.0,0,0,1,3,0,0,1,0,0,0,1,0,0.56388271,0,0.22637789823190563
164,1.0,2,7,1,76.0,2,1.0,0.0,0.0,0.10837439,0.02117061,36758.0,1010.8644,0,61.8,0,0,1,7,0,0,0,0,0,0,0,0,0.62066686,0,0.21279298181692696
165,0.0,2,9,1,43.0,2,0.0,1.0,0.0,0.13936429999999997,0.05611511,28641.0,465.39865,0,39.5,0,0,1,9,0,1,0,0,0,0,0,1,0.44718265,0,0.29813928999837624
166,,3,9,1,42.0,2,1.0,0.0,0.0,0.13930348,0.0,80268.0,937.29205,0,45.7,0,0,1,1,0,0,1,0,0,0,0,0,0.50230807,0,
167,,2,4,0,67.0,2,1.0,0.0,0.0,0.19357717,0.05660377,50938.0,1731.295,0,58.9,0,0,1,2,0,0,0,0,0,0,0,0,0.50301093,0,
168,,3,0,1,65.0,2,0.0,0.42221263,0.5777874,0.13129252,0.05561173,40806.0,0.93110037,0,56.1,0,0,1,10,0,0,0,0,0,0,0,1,0.40609032,0,
169,0.0,2,7,1,64.0,2,1.0,0.0,0.0,0.04188482,0.16532905,22670.0,4496.5518,0,65.7,0,0,0,2,0,0,0,0,0,0,0,0,0.66409594,0,0.25768599015491783
170,,1,2,0,49.0,2,1.0,0.0,0.0,0.34121621,0.04885057,156042.0,393.79785,0,42.4,0,0,0,9,0,1,0,0,0,0,0,0,0.22357017,0,
171,0.0,3,3,1,46.0,1,0.68516284,0.0,0.31483716,0.19401947,0.03808244,70129.0,183.87068,0,52.7,0,1,0,1,0,0,0,0,0,0,0,0,0.46280369,1,0.8797232811738949
172,,3,0,1,40.0,2,0.7955097,0.0,0.20449029,0.22301024,0.02313625,73403.0,54.05344399999999,0,45.0,0,0,0,8,0,1,0,0,0,0,0,0,0.47636089,0,
173,1.0,3,4,1,39.0,1,1.0,0.0,0.0,0.12830189,0.05440313,59219.0,1981.5338,0,62.5,0,0,0,10,0,0,0,0,0,0,1,0,0.565346,1,0.8962711835938446
174,1.0,3,8,1,40.0,1,1.0,0.0,0.0,0.07059353,0.06356199,51054.0,3261.6436,0,68.6,0,0,0,9,0,0,0,0,0,0,1,0,0.59145916,1,0.900925633130672
175,,2,2,1,59.0,1,1.0,0.0,0.0,0.15196328,0.00645856,65231.0,804.43854,1,49.0,1,0,1,6,0,0,0,0,0,0,1,0,0.54128236,1,
176,,1,3,1,53.0,2,0.16783217,0.0,0.8321678,0.0,0.0,40703.0,2.1623416,0,53.3,1,0,0,4,0,0,0,0,0,0,0,1,0.45086914,0,
177,0.0,2,8,0,67.0,2,0.0,0.67051154,0.32948846,0.12679426,0.07884856,32216.0,17.235176,0,41.0,0,0,0,1,0,0,1,0,0,0,0,0,0.35797137,0,0.2073362726313714
178,1.0,1,1,0,46.0,4,1.0,0.0,0.0,0.17259787,0.05963303,56038.0,4018.8975,0,63.4,0,1,0,10,0,0,0,0,0,0,0,0,0.49492672,0,0.21811271456832557
179,0.0,2,9,0,69.0,2,0.0,0.0,1.0,0.26679105,0.06185567,54327.0,61.383575,0,39.5,0,0,0,1,0,0,0,0,0,0,0,0,0.29387114,0,0.1772673223808739
180,1.0,3,3,1,77.0,1,1.0,0.0,0.0,0.03201219,0.0,29778.0,1620.9337,0,62.0,0,1,1,9,0,0,0,0,0,0,0,0,0.64343083,1,0.873773808091877
181,,2,0,1,77.0,2,0.0,0.0,1.0,0.03488372,0.0,64861.0,83.526291,0,45.1,0,0,1,4,0,1,0,0,0,0,0,0,0.34115409999999996,0,
182,,3,0,0,83.0,2,0.0,0.82820231,0.17179769,0.17514125,0.06366822,63594.0,92.795303,0,50.3,0,0,0,10,0,0,0,0,0,0,0,0,0.2720218,0,
183,1.0,3,3,1,64.0,1,0.93012744,0.0,0.06987259,0.15454261,0.04030028,77448.0,128.61081000000001,1,51.9,0,1,1,10,0,0,0,0,0,0,0,0,0.48871169,1,0.8482570969060218
184,,1,3,1,57.0,2,0.80747765,0.0,0.19252232,0.21702838,0.03313253,71139.0,70.902016,0,49.7,0,0,0,4,0,1,0,0,0,0,0,0,0.4808912,0,
185,,1,3,0,66.0,1,0.80747765,0.0,0.19252232,0.21702838,0.03313253,71139.0,70.902016,0,49.8,0,0,0,7,0,1,0,0,0,0,0,0,0.40356991,1,
186,0.0,2,0,0,80.0,1,1.0,0.0,0.0,0.04355401,0.03315881,38684.0,3287.0078,0,66.5,0,0,1,2,0,0,0,1,0,0,0,1,0.66356927,1,0.8397876835319067
187,1.0,3,5,1,66.0,1,1.0,0.0,0.0,0.22932023,0.08500478,66174.0,1501.6209,0,57.0,0,0,0,5,0,0,0,0,0,0,0,0,0.53190994,1,0.8562183862150843
188,,3,6,1,79.0,1,1.0,0.0,0.0,0.15483435,0.04661389,51442.0,2688.187,0,60.3,1,0,1,10,0,0,0,0,0,0,1,0,0.57548237,1,
189,1.0,3,0,1,40.0,1,1.0,0.0,0.0,0.12302195,0.03675048,50625.0,1251.225,0,64.1,0,0,0,4,0,0,0,0,0,0,1,0,0.59037393,1,0.9012201877518967
190,,3,9,1,77.0,2,1.0,0.0,0.0,0.15684713,0.04162331,51810.0,3653.4395,0,52.0,0,0,0,9,0,1,0,0,0,0,0,0,0.57492113,0,
191,,1,3,0,76.0,2,0.16783217,0.0,0.8321678,0.0,0.0,40703.0,2.1623416,0,53.3,0,0,0,2,0,1,0,0,0,0,0,0,0.37112915,0,
192,0.0,3,2,1,51.0,2,1.0,0.0,0.0,0.06150583,0.02406015,58625.0,2700.7898,0,60.1,0,0,0,9,0,0,1,0,0,0,0,0,0.56727195,0,0.234774449821616
193,,2,1,0,71.0,1,1.0,0.0,0.0,0.03155819,0.02122016,56645.0,2108.1013,0,59.2,0,0,1,6,0,0,0,0,0,0,0,0,0.49340302,1,
194,0.0,3,4,0,57.0,2,1.0,0.0,0.0,0.11740042,0.01269036,53958.0,824.30817,1,51.0,1,0,1,3,0,0,0,1,0,0,0,0,0.62483567,0,0.19932752666436135
195,,2,4,0,37.0,1,1.0,0.0,0.0,0.10172027,0.10641754,33712.0,2380.7944,1,70.1,0,0,0,6,0,0,1,0,0,1,0,0,0.56654275,1,
196,1.0,2,7,1,85.0,1,1.0,0.0,0.0,0.27081341,0.05401844,32482.0,2018.8964,0,61.3,0,0,0,4,0,0,0,0,0,0,0,0,0.62220043,1,0.8605061239085577
197,,1,3,1,68.0,1,1.0,0.0,0.0,0.02542373,0.08498024,35920.0,3105.2395,0,68.1,0,0,0,1,0,1,0,0,0,0,0,0,0.62852651,1,
198,0.0,3,6,1,61.0,2,1.0,0.0,0.0,0.12775736,0.02941176,65852.0,2165.1362,0,56.8,0,0,1,9,0,0,1,0,0,0,0,0,0.53988338,0,0.20501590247006085
199,1.0,1,3,0,69.0,1,0.16783217,0.0,0.8321678,0.0,0.0,40703.0,2.1623416,1,53.3,0,0,0,1,0,0,0,0,0,0,0,0,0.37300712,1,0.8545724237526467
200,0.0,1,7,0,62.0,2,1.0,0.0,0.0,0.23873325,0.06564987,67010.0,2878.8501,0,56.0,0,1,0,5,0,1,0,0,0,0,0,0,0.45449707,0,0.1750793923126023
201,,1,2,1,67.0,5,1.0,0.0,0.0,0.03717472,0.08968125,28253.0,3362.8955,0,62.7,0,0,0,6,0,1,0,0,0,0,0,0,0.64920896,0,
202,,3,8,0,43.0,1,1.0,0.0,0.0,0.06707946,0.07088964,0.0,0.0,0,57.3,0,0,0,8,0,0,0,0,1,0,0,0,0.86977798,1,
203,1.0,2,2,1,48.0,2,0.93408501,0.0,0.065915,0.14131169,0.02718589,64980.0,69.405441,0,43.6,1,1,1,10,0,0,0,0,0,0,0,0,0.53188616,0,0.23235017263204444
204,1.0,2,8,1,75.0,1,0.0,0.49741825,0.50258178,0.09820666,0.10859188,37123.0,1.0254585999999999,0,35.4,0,1,0,10,0,0,0,0,0,0,0,0,0.41504115,1,0.8700923506247309
205,1.0,3,9,0,28.0,5,1.0,0.0,0.0,0.22663552,0.02849003,49241.0,3403.095,0,47.5,1,0,0,10,0,1,0,0,0,0,0,0,0.51782936,0,0.26660757026967746
206,0.0,2,6,1,60.0,1,0.0,0.0,1.0,0.10588235,0.0906801,26458.0,0.17937686,0,33.1,0,1,1,5,0,1,0,0,0,0,0,0,0.45012331,1,0.8966882884292177
207,0.0,2,6,1,59.0,1,0.78469241,0.0,0.21530758,0.20841683,0.00758534,62727.0,82.06826,0,46.2,0,0,0,7,0,0,0,0,0,0,0,0,0.50121552,1,0.8691423255215983
208,1.0,3,3,0,59.0,5,0.68516284,0.0,0.31483716,0.19401947,0.03808244,70129.0,183.87068,0,45.1,0,0,0,9,0,0,0,0,0,0,1,0,0.38513857,0,0.17672944006562485
209,,1,3,1,37.0,1,0.9953540000000001,0.0,0.00464602,0.14659776,0.03584447,60137.0,798.21008,0,53.9,0,0,1,5,0,0,0,0,0,0,0,0,0.56153929,1,
210,0.0,2,0,0,70.0,2,1.0,0.0,0.0,0.04711246,0.03728814,34653.0,1197.7781,0,64.2,0,1,0,4,0,0,0,0,0,0,0,1,0.55779505,0,0.19857332249429357
211,1.0,1,4,1,65.0,1,1.0,0.0,0.0,0.24038461,0.01927525,70227.0,2845.6833,0,48.1,0,1,0,10,0,0,0,0,0,0,0,0,0.52023882,1,0.8538115319454611
212,0.0,2,5,0,57.0,2,1.0,0.0,0.0,0.35983828,0.03231939,65750.0,1188.8848,0,43.5,0,0,0,9,0,0,1,0,0,0,0,0,0.45388281,0,0.18522647541870751
213,,2,9,1,57.0,1,0.92883617,0.0,0.07116383,0.0820353,0.0972973,61579.0,18.587778,0,41.6,1,0,0,1,0,0,1,0,0,0,0,0,0.5406086999999999,1,
214,,3,3,1,43.0,2,0.91910052,0.0,0.08089945,0.25410697,0.05022831,63578.0,27.444939,0,55.0,0,0,0,10,0,1,0,0,0,0,1,0,0.52849066,0,
215,,1,3,0,38.0,2,0.80747765,0.0,0.19252232,0.21702838,0.03313253,71139.0,70.902016,0,47.4,0,0,0,1,0,0,0,0,0,0,0,0,0.41133240000000004,0,
216,0.0,2,6,1,56.0,2,0.97532403,0.0,0.02467597,0.24602251,0.03283713,66709.0,352.30532999999997,0,46.0,0,0,0,9,0,0,0,0,0,0,0,0,0.52771461,0,0.21369010180813755
217,0.0,3,2,1,56.0,2,1.0,0.0,0.0,0.13011695,0.02419355,77023.0,320.19635,0,34.5,0,1,1,7,0,1,0,0,0,0,0,0,0.50816464,0,0.2006449817845587
218,,3,4,1,54.0,1,1.0,0.0,0.0,0.20497803,0.04,93170.0,1768.4451,0,48.6,0,0,0,4,0,1,0,0,0,0,1,0,0.45698986,1,
219,,2,0,0,50.0,2,0.93119699,0.0,0.06880301,0.05990783,0.07807309,56121.0,61.012836,0,54.5,0,0,1,1,0,0,0,0,0,0,0,0,0.48474702,0,
220,,1,5,1,68.0,1,1.0,0.0,0.0,0.0960068,0.08873874,30625.0,3669.8572,0,63.8,0,0,0,5,0,1,0,0,0,0,0,0,0.63978386,1,
221,0.0,3,4,0,41.0,2,1.0,0.0,0.0,0.19678715,0.09547739,89102.0,271.56152000000003,0,51.1,1,0,0,5,0,0,0,0,0,0,0,0,0.39809513,0,0.18658360182852174
222,1.0,1,3,1,24.0,1,0.9953540000000001,0.0,0.00464602,0.14659776,0.03584447,60137.0,798.21008,0,53.9,1,0,0,1,0,0,0,0,0,0,0,0,0.5652113000000001,1,0.9110421589695931
223,0.0,2,5,0,48.0,2,0.91388267,0.0,0.0861173,0.21953675,0.01011378,62198.0,69.45970200000001,0,46.0,0,0,1,10,0,0,0,0,0,0,0,0,0.45636684,0,0.20623832580515172
224,1.0,2,6,1,63.0,1,0.0,0.0,1.0,0.07989348,0.12345679,35446.0,1.4190681,0,44.3,0,0,0,8,0,1,0,0,0,0,1,0,0.42401296,1,0.8865846912653325
225,0.0,2,2,0,63.0,2,0.94837856,0.0,0.05162145,0.07142857,0.06489493,31686.0,228.26067999999998,0,33.9,0,0,0,1,0,1,0,0,0,0,0,0,0.55642772,0,0.2158924941904709
226,0.0,2,2,1,78.0,2,1.0,0.0,0.0,0.16159496,0.0,74310.0,1521.4001,0,51.4,0,0,0,3,0,1,0,0,0,0,0,0,0.50853926,0,0.16506401768041787
227,0.0,2,5,0,56.0,2,0.98681539,0.0,0.01318458,0.38356832,0.02389318,107255.0,558.4528799999999,0,43.1,0,0,1,7,0,0,0,0,0,0,0,0,0.33354423,0,0.1431680940698478
228,,1,1,0,77.0,1,1.0,0.0,0.0,0.1328935,0.036556599999999995,47625.0,5151.5444,0,57.0,0,1,0,8,0,0,0,0,0,0,0,0,0.5132134,1,
229,1.0,1,4,1,61.0,1,1.0,0.0,0.0,0.12332016,0.05642923,56806.0,2479.1528,0,53.7,1,0,0,4,0,1,0,0,0,0,0,0,0.56640828,1,0.8716244528185295
230,0.0,3,2,1,43.0,2,0.51328725,0.0,0.48671278,0.27171108,0.02478699,80763.0,4.4076585999999995,0,51.8,1,0,1,8,0,0,1,0,0,0,0,0,0.39414072,0,0.22137943912110136
231,0.0,2,9,1,62.0,2,0.0,0.0,1.0,0.23653846,0.01909091,68281.0,12.711905,0,39.5,1,0,1,10,0,1,0,0,0,0,0,0,0.32676017,0,0.2000877014053143
232,1.0,1,9,0,70.0,1,1.0,0.0,0.0,0.02138158,0.15121952,21802.0,2943.7258,0,71.2,0,0,0,1,0,0,0,0,1,0,0,0,0.83415175,1,0.8704232663595467
233,1.0,2,8,0,57.0,1,0.0,0.07540466,0.92459536,0.14004376,0.05115962,45441.0,7.4788542,1,44.9,0,0,0,5,0,0,1,0,0,0,1,0,0.32488385,1,0.867157455231788
234,0.0,3,2,1,54.0,2,0.68516284,0.0,0.31483716,0.19401947,0.03808244,70129.0,183.87068,0,49.4,0,0,0,6,0,0,0,0,0,0,0,0,0.46052059,0,0.21323039325876675
235,0.0,3,9,1,52.0,1,1.0,0.0,0.0,0.05479452,0.05381727,58333.0,2246.9622,1,51.6,1,0,1,9,0,0,0,0,0,0,0,0,0.56790632,1,0.8818281879708053
236,1.0,3,0,1,43.0,2,0.96010739,0.0,0.0398926,0.22123331,0.027894,64150.0,330.45126,0,53.2,0,0,0,5,0,0,0,0,0,0,0,0,0.53713596,0,0.24421951784493345
237,0.0,2,2,0,66.0,2,1.0,0.0,0.0,0.1402027,0.03867925,67697.0,1735.1199,0,52.8,0,0,0,2,0,0,1,0,0,0,0,0,0.45650247,0,0.16762573640356895
238,0.0,3,5,0,66.0,1,1.0,0.0,0.0,0.15836102,0.07354838,48125.0,5392.7480000000005,0,57.2,0,0,0,6,0,1,0,0,0,0,0,0,0.51326597,1,0.8518470404611793
239,,3,5,0,56.0,5,1.0,0.0,0.0,0.1735817,0.09714889,64844.0,1427.1256,1,58.3,0,0,0,9,0,1,0,0,0,0,0,0,0.46557286,0,
240,1.0,2,7,1,73.0,1,1.0,0.0,0.0,0.21679065,0.03467153,52872.0,1236.0771,0,57.0,1,0,1,8,1,0,0,0,0,0,1,0,0.57006466,1,0.8586440063906551
241,1.0,3,4,1,81.0,1,1.0,0.0,0.0,0.10427011,0.15384616,28951.0,1491.3914,1,53.6,1,1,1,1,0,1,0,0,0,0,1,0,0.63999343,1,0.8692003484131132
242,1.0,3,5,1,54.0,1,1.0,0.0,0.0,0.16541706,0.04160888,56444.0,1681.0127,1,51.4,0,0,0,6,0,0,0,0,0,0,1,0,0.56748778,1,0.8808813758343016
243,1.0,2,6,1,64.0,1,1.0,0.0,0.0,0.1933395,0.01414581,61458.0,1293.6478,0,54.0,0,0,1,1,0,1,0,0,0,0,1,0,0.54883283,1,0.8634399184909752
244,1.0,1,5,0,76.0,5,1.0,0.0,0.0,0.07306692,0.05166403,30679.0,5177.6206,0,68.6,1,0,1,10,0,0,0,0,0,0,0,0,0.56629968,0,0.1922526414686001
245,,2,5,0,86.0,1,1.0,0.0,0.0,0.3533237,0.04228122,79606.0,887.96619,0,55.4,1,0,0,8,0,1,0,0,0,0,1,0,0.40566817,1,
246,1.0,3,3,1,37.0,1,1.0,0.0,0.0,0.03423423,0.17647059,42250.0,1482.4292,0,60.0,0,0,0,8,0,0,0,0,0,0,1,0,0.61803228,1,0.9097652489503891
247,1.0,2,6,1,41.0,1,0.99703401,0.0,0.00296597,0.29125249,0.02893518,61356.0,890.1550900000001,0,56.0,0,0,1,8,0,0,0,0,0,0,0,0,0.55004305,1,0.892486805981821
248,,3,2,1,38.0,2,0.96010739,0.0,0.0398926,0.22123331,0.027894,64150.0,330.45126,1,56.8,0,0,0,2,0,1,0,0,0,0,0,0,0.53856313,0,
249,0.0,2,8,1,46.0,2,0.0,0.0,1.0,0.07342527,0.09631260000000001,32950.0,5.2097259000000005,0,42.5,0,0,0,8,0,1,0,0,0,0,0,0,0.43662706,0,0.28398670956608024
250,1.0,1,4,0,34.0,1,1.0,0.0,0.0,0.05817783,0.09779951,41298.0,5433.0737,0,56.1,0,0,0,7,0,0,0,0,0,0,0,0,0.54740715,1,0.8983861803233496
251,1.0,2,2,1,60.0,1,0.87824243,0.0,0.12175754,0.12453299999999999,0.02298288,65083.0,254.5546,1,46.5,1,0,1,5,0,0,0,0,0,0,1,0,0.51745099,1,0.8656982350572406
252,0.0,2,8,0,57.0,2,0.21559522,0.42459056,0.35981423,0.12339332,0.06312127,44526.0,8.5937424,0,38.8,0,0,0,8,0,0,1,0,0,0,0,0,0.36855355,0,0.21117583287276132
253,1.0,1,1,1,78.0,1,1.0,0.0,0.0,0.14322747,0.05658784,69038.0,2781.0137,0,54.8,0,1,1,7,0,0,0,0,0,0,0,0,0.52458143,1,0.8348698996002389
254,1.0,3,3,1,47.0,1,0.91910052,0.0,0.08089945,0.25410697,0.05022831,63578.0,27.444939,0,47.7,0,0,0,10,0,1,0,0,0,0,0,0,0.52734596,1,0.8837539205045654
255,0.0,2,2,1,62.0,2,0.91507995,0.0,0.08492003,0.16202091,0.02816901,83376.0,288.57916,0,38.2,1,0,1,10,0,1,0,0,0,0,0,1,0.46833309,0,0.18212502496061475
256,0.0,2,3,1,63.0,2,0.0,0.0,1.0,0.08952959,0.0479452,37778.0,0.1661898,0,35.9,0,0,0,5,0,0,1,0,0,0,0,0,0.41746238,0,0.23819550022457006
257,0.0,2,5,1,23.0,2,1.0,0.0,0.0,0.25638181,0.05519897,61033.0,326.46875,0,51.8,0,0,0,9,0,0,0,0,0,0,0,0,0.55820537,0,0.29533156361673696
258,,2,8,0,74.0,2,0.0,0.69512546,0.30487454,0.07888839,0.08483853,53710.0,15.003167000000001,0,35.2,0,0,1,8,0,1,0,0,0,0,0,0,0.30194557,0,
259,0.0,3,0,1,62.0,2,0.7955097,0.0,0.20449029,0.22301024,0.02313625,73403.0,54.05344399999999,0,45.0,1,0,0,2,0,0,0,0,0,0,0,0,0.47006348,0,0.19384788475764317
260,1.0,2,9,0,67.0,2,0.0,0.0,1.0,0.26679105,0.06185567,54327.0,61.383575,0,39.5,0,0,0,8,0,1,0,0,0,0,0,0,0.29434791,0,0.1807361666113479
261,1.0,2,5,0,48.0,1,1.0,0.0,0.0,0.31164902,0.00990099,81937.0,1731.4274,0,44.3,0,0,1,3,0,0,0,0,0,0,0,0,0.41183841,1,0.8456868277010912
262,,3,2,1,50.0,5,1.0,0.0,0.0,0.19572192,0.02763819,86303.0,763.31775,0,53.5,0,0,0,4,0,1,0,0,0,0,0,1,0.47901145,0,
263,1.0,3,4,1,69.0,1,1.0,0.0,0.0,0.12170754,0.03729604,79733.0,613.6496599999999,1,46.4,0,0,1,9,0,0,0,0,0,0,0,0,0.49669129,1,0.8381306308644175
264,1.0,3,4,0,64.0,5,1.0,0.0,0.0,0.1484375,0.0,48438.0,924.24945,1,50.0,1,0,0,1,0,0,1,0,0,0,1,0,0.51408178,0,0.19300510141988572
265,0.0,1,7,1,68.0,2,1.0,0.0,0.0,0.06010568,0.09991942,48508.0,624.94562,0,67.2,0,0,1,6,0,0,0,0,0,0,0,0,0.59118593,0,0.21344929416778471
266,0.0,3,1,0,41.0,2,1.0,0.0,0.0,0.11853620000000001,0.02419355,60321.0,2946.8896,0,56.8,0,0,1,1,0,0,1,0,0,0,0,0,0.4866955,0,0.22258295300447684
267,0.0,3,8,1,63.0,2,1.0,0.0,0.0,0.03441682,0.14549938,26544.0,4662.418,0,70.8,0,0,1,4,0,0,0,0,0,0,0,0,0.65452063,0,0.2542508475910648
268,0.0,2,9,1,74.0,2,0.0,0.29202038,0.70797962,0.1884058,0.02061856,84041.0,44.911179,0,43.5,0,0,0,6,0,0,0,0,0,0,0,0,0.28614512,0,0.16127581908417463
269,,3,0,0,34.0,1,0.7955097,0.0,0.20449029,0.22301024,0.02313625,73403.0,54.05344399999999,0,45.0,0,0,1,3,0,0,0,0,0,0,1,0,0.40334606,1,
270,,3,4,1,64.0,2,1.0,0.0,0.0,0.10427011,0.15384616,28951.0,1491.3914,0,53.6,1,1,0,2,0,0,0,0,0,0,0,0,0.64447868,0,
271,0.0,2,0,0,55.0,2,1.0,0.0,0.0,0.09961315,0.05617978,54464.0,300.50023999999996,0,51.7,0,0,1,2,0,1,0,0,0,0,0,0,0.50072402,0,0.2024913488880408
272,0.0,2,5,1,66.0,2,1.0,0.0,0.0,0.33636799,0.03736089,67500.0,686.11707,0,46.8,0,0,0,3,0,0,1,0,0,0,0,1,0.52304304,0,0.19357594200840278
273,0.0,3,2,1,50.0,2,1.0,0.0,0.0,0.10177866,0.01987768,72578.0,331.58105,0,36.1,1,1,1,7,0,1,0,0,0,0,0,0,0.52453232,0,0.21802440377898696
274,,2,5,1,57.0,2,1.0,0.0,0.0,0.13536586,0.07063712,43529.0,593.51099,0,56.6,1,0,0,9,0,0,1,0,0,0,0,0,0.60504681,0,
275,,3,2,0,43.0,1,0.84848487,0.0,0.15151516,0.15277120000000002,0.04597396,55191.0,240.34489,0,51.8,0,0,1,1,0,0,0,0,0,0,0,0,0.46798456,1,
276,0.0,2,6,0,63.0,2,0.0,0.72258592,0.27741408,0.0962963,0.05106383,59931.0,73.071892,0,45.0,0,0,1,5,0,1,0,0,0,0,0,0,0.28872709999999996,0,0.18133576518784594
277,,3,1,1,63.0,5,1.0,0.0,0.0,0.1469496,0.08865010000000001,64554.0,1933.9736,0,56.4,1,1,1,4,0,0,1,0,0,0,0,0,0.5416435,0,
278,0.0,2,4,0,40.0,2,1.0,0.0,0.0,0.10719874,0.03428819,45986.0,1137.3595,0,49.5,1,1,1,7,0,1,0,0,0,0,0,1,0.52998346,0,0.24444560713270447
279,1.0,2,2,0,34.0,1,1.0,0.0,0.0,0.26304349,0.03116883,65000.0,408.29645,1,48.3,0,0,0,1,0,0,1,0,0,1,0,0,0.46751288,1,0.8804664767853402
